brothels thy
thy hand
hand out
out of
of plackets
plackets thy
thy pen
pen from
from lenders
lenders books
books and
and defy
defy the
the foul
foul fiend
fiend still
still through
through the
the hawthorn
hawthorn blows
blows the
the cold
cold wind
wind says
says suum
suum mun
mun ha
ha no
no nonny
nonny dolphin
dolphin my
my boy
boy my
my boy
boy sessa
sessa let
let him
him trot
trot by
by storm
storm still
still king
king lear
lear why
why thou
thou wert
wert better
better in
in thy
thy grave
grave than
than to
to answer
answer with
with thy
thy uncovered
uncovered body
body this
this extremity
extremity of
of the
the skies
skies is
is man
man no
no more
more than
than this
this consider
consider him
him well
well thou
thou owest
owest the
the worm
worm no
no silk
silk the
the beast
beast no
no hide
hide the
the sheep
sheep no
no wool
wool the
the cat
cat no
no perfume
perfume ha
ha three
three on
on are
are sophisticated
sophisticated thou
thou art
art the
the thing
thing itself
itself unaccommodated
unaccommodated man
man is
is no
no more
more but
but such
such poor
poor bare
bare forked
forked animal
animal as
as thou
thou art
art off
off off
off you
you lendings
lendings come
come unbutton
unbutton here
here tearing
tearing off
off his
his clothes
clothes fool
fool prithee
prithee nuncle
nuncle be
be contented
contented tis
tis naughty
naughty night
night to
to swim
swim in
in now
now little
little fire
fire in
in wild
wild field
field were
were like
like an
an old
old heart
heart small
small spark
spark all
all the
the rest
rest body
body cold
cold look
look here
here comes
comes walking
walking fire
fire enter
enter gloucester
gloucester with
with torch
torch edgar
edgar this
this is
is the
the foul
foul fiend
fiend flibbertigibbet
flibbertigibbet he
he begins
begins at
at curfew
curfew and
and walks
walks till
till the
the first
first cock
cock he
he gives
gives the
the web
web and
and the
the pin
pin squints
squints the
the eye
eye and
and makes
makes the
the hare
hare lip
lip mildews
mildews the
the white
white wheat
wheat and
and hurts
hurts the
the poor
poor creature
creature of
of earth
earth withold
withold footed
footed thrice
thrice the
the old
old he
he met
met the
the night
night mare
mare and
and her
her nine
nine fold
fold bid
bid her
her alight
alight and
and her
her troth
troth plight
plight and
and aroint
aroint thee
thee witch
witch aroint
aroint thee
thee kent
kent how
how fares
fares your
your grace
grace king
king lear
lear he
he kent
kent there
there what
what you
you seek
seek gloucester
gloucester what
what are
are you
you there
there your
your names
names edgar
edgar poor
poor tom
tom that
that eats
eats the
the swimming
swimming frog
frog the
the toad
toad the
the tadpole
tadpole the
the wall
wall newt
newt and
and the
the water
water that
that in
in the
the fury
fury of
of his
his heart
heart when
when the
the foul
foul fiend
fiend rages
rages eats
eats cow
cow dung
dung for
for sallets
sallets swallows
swallows the
the old
old rat
rat and
and the
the ditch
ditch dog
dog drinks
drinks the
the green
green mantle
mantle of
of the
the standing
standing pool
pool who
who is
is whipped
whipped from
from tithing
tithing to
to tithing
tithing and
and stock
stock punished
punished and
and imprisoned
imprisoned who
who hath
hath had
had three
three suits
suits to
to his
his back
back six
six shirts
shirts to
to his
his body
body horse
horse to
to ride
ride and
and weapon
weapon to
to wear
wear but
but mice
mice and
and rats
rats and
and such
such small
small deer
deer have
have been
been food
food for
for seven
seven long
long year
year beware
beware my
my follower
follower peace
peace smulkin
smulkin peace
peace thou
thou fiend
fiend gloucester
gloucester what
what hath
hath your
your grace
grace no
no better
better company
company edgar
edgar the
the prince
prince of
of darkness
darkness is
is gentleman
gentleman modo
modo and
and mahu
mahu gloucester
gloucester our
our flesh
flesh and
and blood
blood is
is grown
grown so
so vile
vile my
my lord
lord that
that it
it doth
doth hate
hate what
what gets
gets it
it edgar
edgar poor
poor cold
cold gloucester
gloucester go
go in
in with
with me
me my
my duty
duty cannot
cannot suffer
suffer to
to obey
obey in
in all
all your
your daughters
daughters hard
hard commands
commands though
though their
their injunction
injunction be
be to
to bar
bar my
my doors
doors and
and let
let this
this tyrannous
tyrannous night
night take
take hold
hold upon
upon you
you yet
yet have
have ventured
ventured to
to come
come seek
seek you
you out
out and
and bring
bring you
you where
where both
both fire
fire and
and food
food is
is ready
ready king
king lear
lear first
first let
let me
me talk
talk with
with this
this philosopher
philosopher what
what is
is the
the cause
cause of
of thunder
thunder kent
kent good
good my
my lord
lord take
take his
his offer
offer go
go into
into the
the house
house king
king lear
lear talk
talk word
word with
with this
this same
same learned
learned theban
theban what
what is
is your
your study
study edgar
edgar how
how to
to prevent
prevent the
the fiend
fiend and
and to
to kill
kill vermin
vermin king
king lear
lear let
let me
me ask
ask you
you one
one word
word in
in private
private kent
kent importune
importune him
him once
once more
more to
to go
go my
my lord
lord his
his wits
wits begin
begin to
to unsettle
unsettle gloucester
gloucester canst
canst thou
thou blame
blame him
him storm
storm still
still his
his daughters
daughters seek
seek his
his death
death ah
ah that
that good
good kent
kent he
he said
said it
it would
would be
be thus
thus poor
poor man
man thou
thou the
the king
king grows
grows mad
mad tell
tell thee
thee friend
friend am
am almost
almost mad
mad myself
myself had
had son
son now
now from
from my
my blood
blood he
he sought
sought my
my life
life but
but lately
lately very
very late
late loved
loved him
him friend
friend no
no father
father his
his son
son dearer
dearer truth
truth to
to tell
tell thee
thee the
the grief
grief hath
hath crazed
crazed my
my wits
wits what
what this
this do
do beseech
beseech your
your grace
grace king
king lear
lear cry
cry your
your mercy
mercy sir
sir noble
noble philosopher
philosopher your
your company
company edgar
edgar cold
cold gloucester
gloucester in
in fellow
fellow there
there into
into the
the hovel
hovel keep
keep thee
thee warm
warm king
king lear
lear come
come in
in all
all kent
kent this
this way
way my
my lord
lord king
king lear
lear with
with him
him will
will keep
keep still
still with
with my
my philosopher
philosopher kent
kent good
good my
my lord
lord soothe
soothe him
him let
let him
him take
take the
the fellow
fellow gloucester
gloucester take
take him
him you
you on
on kent
kent sirrah
sirrah come
come on
on go
go along
along with
with us
us king
king lear
lear come
come good
good athenian
athenian gloucester
gloucester no
no words
words no
no words
words hush
hush edgar
edgar child
child rowland
rowland to
to the
the dark
dark tower
tower came
came his
his word
word was
was still
still fie
fie foh
foh and
and fum
fum smell
smell the
the blood
blood of
of british
british man
man exeunt
exeunt scene
scene castle
castle enter
enter cornwall
cornwall and
and edmund
edmund cornwall
cornwall will
will have
have my
my revenge
revenge ere
ere depart
depart his
his house
house edmund
edmund how
how my
my lord
lord may
may be
be censured
censured that
that nature
nature thus
thus gives
gives way
way to
to loyalty
loyalty something
something fears
fears me
me to
to think
think of
of cornwall
cornwall now
now perceive
perceive it
it was
was not
not altogether
altogether your
your evil
evil disposition
disposition made
made him
him seek
seek his
his death
death but
but provoking
provoking merit
merit set
set work
work by
by reprovable
reprovable badness
badness in
in himself
himself edmund
edmund how
how malicious
malicious is
is my
my fortune
fortune that
that must
must repent
repent to
to be
be just
just this
this is
is the
the letter
letter he
he spoke
spoke of
of which
which approves
approves him
him an
an intelligent
intelligent party
party to
to the
the advantages
advantages of
of france
france heavens
heavens that
that this
this treason
treason were
were not
not or
or not
not the
the detector
detector cornwall
cornwall with
with me
me to
to the
the duchess
duchess edmund
edmund if
if the
the matter
matter of
of this
this paper
paper be
be certain
certain you
you have
have mighty
mighty business
business in
in hand
hand cornwall
cornwall true
true or
or false
false it
it hath
hath made
made thee
thee earl
earl of
of gloucester
gloucester seek
seek out
out where
where thy
thy father
father is
is that
that he
he may
may be
be ready
ready for
for our
our apprehension
apprehension edmund
edmund aside
aside if
if find
find him
him comforting
comforting the
the king
king it
it will
will stuff
stuff his
his suspicion
suspicion more
more fully
fully will
will persevere
persevere in
in my
my course
course of
of loyalty
loyalty though
though the
the conflict
conflict be
be sore
sore between
between that
that and
and my
my blood
blood cornwall
cornwall will
will lay
lay trust
trust upon
upon thee
thee and
and thou
thou shalt
shalt find
find dearer
dearer father
father in
in my
my love
love exeunt
exeunt scene
scene vi
vi chamber
chamber in
in farmhouse
farmhouse adjoining
adjoining the
the castle
castle enter
enter gloucester
gloucester king
king lear
lear kent
kent fool
fool and
and edgar
edgar gloucester
gloucester here
here is
is better
better than
than the
the open
open air
air take
take it
it thankfully
thankfully will
will piece
piece out
out the
the comfort
comfort with
with what
what addition
addition can
can will
will not
not be
be long
long from
from you
you kent
kent all
all the
the power
power of
of his
his wits
wits have
have given
given way
way to
to his
his impatience
impatience the
the gods
gods reward
reward your
your kindness
kindness exit
exit gloucester
gloucester edgar
edgar frateretto
frateretto calls
calls me
me and
and tells
tells me
me nero
nero is
is an
an angler
angler in
in the
the lake
lake of
of darkness
darkness pray
pray innocent
innocent and
and beware
beware the
the foul
foul fiend
fiend fool
fool prithee
prithee nuncle
nuncle tell
tell me
me whether
whether madman
madman be
be gentleman
gentleman or
or yeoman
yeoman king
king lear
lear king
king king
king fool
fool no
no yeoman
yeoman that
that has
has gentleman
gentleman to
to his
his son
son for
for mad
mad yeoman
yeoman that
that sees
sees his
his son
son gentleman
gentleman before
before him
him king
king lear
lear to
to have
have thousand
thousand with
with red
red burning
burning spits
spits come
come hissing
hissing in
in upon
upon em
em edgar
edgar the
the foul
foul fiend
fiend bites
bites my
my back
back fool
fool mad
mad that
that trusts
trusts in
in the
the tameness
tameness of
of wolf
wolf health
health love
love or
or oath
oath king
king lear
lear it
it shall
shall be
be done
done will
will arraign
arraign them
them straight
straight to
to edgar
edgar come
come sit
sit thou
thou here
here most
most learned
learned justicer
justicer to
to the
the fool
fool thou
thou sapient
sapient sir
sir sit
sit here
here now
now you
you she
she foxes
foxes edgar
edgar look
look where
where he
he stands
stands and
and glares
glares wantest
wantest thou
thou eyes
eyes at
at trial
trial madam
madam come
come the
the bourn
bourn bessy
bessy to
to me
me fool
fool her
her boat
boat hath
hath leak
leak and
and she
she must
must not
not speak
speak why
why she
she dares
dares not
not come
come over
over to
to thee
thee edgar
edgar the
the foul
foul fiend
fiend haunts
haunts poor
poor tom
tom in
in the
the voice
voice of
of nightingale
nightingale hopdance
hopdance cries
cries in
in belly
belly for
for two
two white
white herring
herring croak
croak not
not black
black angel
angel have
have no
no food
food for
for thee
thee kent
kent how
how do
do you
you sir
sir stand
stand you
you not
not so
so amazed
amazed will
will you
you lie
lie down
down and
and rest
rest upon
upon the
the cushions
cushions king
king lear
lear see
see their
their trial
trial first
first bring
bring in
in the
the evidence
evidence to
to edgar
edgar thou
thou robed
robed man
man of
of justice
justice take
take thy
thy place
place to
to the
the fool
fool and
and thou
thou his
his yoke
yoke fellow
fellow of
of equity
equity bench
bench by
by his
his side
side to
to kent
kent you
you are
are the
the commission
commission sit
sit you
you too
too edgar
edgar let
let us
us deal
deal justly
justly sleepest
sleepest or
or wakest
wakest thou
thou jolly
jolly shepherd
shepherd thy
thy sheep
sheep be
be in
in the
the corn
corn and
and for
for one
one blast
blast of
of thy
thy minikin
minikin mouth
mouth thy
thy sheep
sheep shall
shall take
take no
no harm
harm pur
pur the
the cat
cat is
is gray
gray king
king lear
lear arraign
arraign her
her first
first tis
tis goneril
goneril here
here take
take my
my oath
oath before
before this
this honourable
honourable assembly
assembly she
she kicked
kicked the
the poor
poor king
king her
her father
father fool
fool come
come hither
hither mistress
mistress is
is your
your name
name goneril
goneril king
king lear
lear she
she cannot
cannot deny
deny it
it fool
fool cry
cry you
you mercy
mercy took
took you
you for
for joint
joint stool
stool king
king lear
lear and
and another
another whose
whose looks
looks proclaim
proclaim what
what store
store her
her heart
heart is
is made
made on
on stop
stop her
her there
there arms
arms arms
arms sword
sword fire
fire corruption
corruption in
in the
the place
place false
false justicer
justicer why
why hast
hast thou
thou let
let her
her scape
scape edgar
edgar bless
bless thy
thy five
five wits
wits kent
kent pity
pity sir
sir where
where is
is the
the patience
patience now
now that
that thou
thou so
so oft
oft have
have boasted
boasted to
to retain
retain edgar
edgar aside
aside my
my tears
tears begin
begin to
to take
take his
his part
part so
so much
much mar
mar my
my counterfeiting
counterfeiting king
king lear
lear the
the little
little dogs
dogs and
and all
all tray
tray blanch
blanch and
and sweet
sweet heart
heart see
see they
they bark
bark at
at me
me edgar
edgar tom
tom will
will throw
throw his
his head
head at
at them
them avaunt
avaunt you
you curs
curs be
be thy
thy mouth
mouth or
or black
black or
or white
white tooth
tooth that
that poisons
poisons if
if it
it bite
bite mastiff
mastiff grey
grey hound
hound mongrel
mongrel grim
grim hound
hound or
or spaniel
spaniel brach
brach or
or lym
lym or
or bobtail
bobtail tike
tike or
or trundle
trundle tail
tail tom
tom will
will make
make them
them weep
weep and
and wail
wail for
for with
with throwing
throwing thus
thus my
my head
head dogs
dogs leap
leap the
the hatch
hatch and
and all
all are
are fled
fled do
do de
de de
de de
de sessa
sessa come
come march
march to
to wakes
wakes and
and fairs
fairs and
and market
market towns
towns poor
poor tom
tom thy
thy horn
horn is
is dry
dry king
king lear
lear then
then let
let them
them anatomize
anatomize regan
regan see
see what
what breeds
breeds about
about her
her heart
heart is
is there
there any
any cause
cause in
in nature
nature that
that makes
makes these
these hard
hard hearts
hearts to
to edgar
edgar you
you sir
sir entertain
entertain for
for one
one of
of my
my hundred
hundred only
only do
do not
not like
like the
the fashion
fashion of
of your
your garments
garments you
you will
will say
say they
they are
are persian
persian attire
attire but
but let
let them
them be
be changed
changed kent
kent now
now good
good my
my lord
lord lie
lie here
here and
and rest
rest awhile
awhile king
king lear
lear make
make no
no noise
noise make
make no
no noise
noise draw
draw the
the curtains
curtains so
so so
so so
so go
go to
to supper
supper he
he morning
morning so
so so
so so
so fool
fool and
and go
go to
to bed
bed at
at noon
noon re
re enter
enter gloucester
gloucester gloucester
gloucester come
come hither
hither friend
friend where
where is
is the
the king
king my
my master
master kent
kent here
here sir
sir but
but trouble
trouble him
him not
not his
his wits
wits are
are gone
gone gloucester
gloucester good
good friend
friend prithee
prithee take
take him
him in
in thy
thy arms
arms have
have plot
plot of
of death
death upon
upon him
him there
there is
is litter
litter ready
ready lay
lay him
him in
in and
and drive
drive towards
towards dover
dover friend
friend where
where thou
thou shalt
shalt meet
meet both
both welcome
welcome and
and protection
protection take
take up
up thy
thy master
master if
if thou
thou shouldst
shouldst dally
dally half
half an
an hour
hour his
his life
life with
with thine
thine and
and all
all that
that offer
offer to
to defend
defend him
him stand
stand in
in assured
assured loss
loss take
take up
up take
take up
up and
and follow
follow me
me that
that will
will to
to some
some provision
provision give
give thee
thee quick
quick conduct
conduct kent
kent oppressed
oppressed nature
nature sleeps
sleeps this
this rest
rest might
might yet
yet have
have thy
thy broken
broken senses
senses which
which if
if convenience
convenience will
will not
not allow
allow stand
stand in
in hard
hard cure
cure to
to the
the fool
fool come
come help
help to
to bear
bear thy
thy master
master thou
thou must
must not
not stay
stay behind
behind gloucester
gloucester come
come come
come away
away exeunt
exeunt all
all but
but edgar
edgar edgar
edgar when
when we
we our
our betters
betters see
see bearing
bearing our
our woes
woes we
we scarcely
scarcely think
think our
our miseries
miseries our
our foes
foes who
who alone
alone suffers
suffers suffers
suffers most
most the
the mind
mind leaving
leaving free
free things
things and
and happy
happy shows
shows behind
behind but
but then
then the
the mind
mind much
much sufferance
sufferance doth
doth skip
skip when
when grief
grief hath
hath mates
mates and
and bearing
bearing fellowship
fellowship how
how light
light and
and portable
portable my
my pain
pain seems
seems now
now when
when that
that which
which makes
makes me
me bend
bend makes
makes the
the king
king bow
bow he
he childed
childed as
as tom
tom away
away mark
mark the
the high
high noises
noises and
and thyself
thyself bewray
bewray when
when false
false opinion
opinion whose
whose wrong
wrong thought
thought defiles
defiles thee
thee in
in thy
thy just
just proof
proof repeals
repeals and
and reconciles
reconciles thee
thee what
what will
will hap
hap more
more to
to night
night safe
safe scape
scape the
the king
king lurk
lurk lurk
lurk exit
exit scene
scene vii
vii castle
castle enter
enter cornwall
cornwall regan
regan goneril
goneril edmund
edmund and
and servants
servants cornwall
cornwall post
post speedily
speedily to
to my
my lord
lord your
your husband
husband show
show him
him this
this letter
letter the
the army
army of
of france
france is
is landed
landed seek
seek out
out the
the villain
villain gloucester
gloucester exeunt
exeunt some
some of
of the
the servants
servants regan
regan hang
hang him
him instantly
instantly goneril
goneril pluck
pluck out
out his
his eyes
eyes cornwall
cornwall leave
leave him
him to
to my
my displeasure
displeasure edmund
edmund keep
keep you
you our
our sister
sister company
company the
the revenges
revenges we
we are
are bound
bound to
to take
take upon
upon your
your traitorous
traitorous father
father are
are not
not fit
fit for
for your
your beholding
beholding advise
advise the
the duke
duke where
where you
you are
are going
going to
to most
most festinate
festinate preparation
preparation we
we are
are bound
bound to
to the
the like
like our
our posts
posts shall
shall be
be swift
swift and
and intelligent
intelligent betwixt
betwixt us
us farewell
farewell dear
dear sister
sister farewell
farewell my
my lord
lord of
of gloucester
gloucester enter
enter oswald
oswald how
how now
now the
the king
king oswald
oswald my
my lord
lord of
of gloucester
gloucester hath
hath him
him hence
hence some
some five
five or
or six
six and
and thirty
thirty of
of his
his knights
knights hot
hot questrists
questrists after
after him
him met
met him
him at
at gate
gate who
who with
with some
some other
other of
of the
the lords
lords dependants
dependants are
are gone
gone with
with him
him towards
towards dover
dover where
where they
they boast
boast to
to have
have well
well armed
armed friends
friends cornwall
cornwall get
get horses
horses for
for your
your mistress
mistress goneril
goneril farewell
farewell sweet
sweet lord
lord and
and sister
sister cornwall
cornwall edmund
edmund farewell
farewell exeunt
exeunt goneril
goneril edmund
edmund and
and oswald
oswald go
go seek
seek the
the traitor
traitor gloucester
gloucester pinion
pinion him
him like
like thief
thief bring
bring him
him before
before us
us exeunt
exeunt other
other servants
servants though
though well
well we
we may
may not
not pass
pass upon
upon his
his life
life without
without the
the form
form of
of justice
justice yet
yet our
our power
power shall
shall do
do courtesy
courtesy to
to our
our wrath
wrath which
which men
men may
may blame
blame but
but not
not control
control there
there the
the traitor
traitor enter
enter gloucester
gloucester brought
brought in
in by
by two
two or
or three
three regan
regan ingrateful
ingrateful fox
fox tis
tis he
he cornwall
cornwall bind
bind fast
fast his
his corky
corky arms
arms gloucester
gloucester what
what mean
mean your
your graces
graces good
good my
my friends
friends consider
consider you
you are
are my
my guests
guests do
do me
me no
no foul
foul play
play friends
friends cornwall
cornwall bind
bind him
him say
say servants
servants bind
bind him
him regan
regan hard
hard hard
hard filthy
filthy traitor
traitor gloucester
gloucester unmerciful
unmerciful lady
lady as
as you
you are
are none
none cornwall
cornwall to
to this
this chair
chair bind
bind him
him villain
villain thou
thou shalt
shalt find
find regan
regan plucks
plucks his
his beard
beard gloucester
gloucester by
by the
the kind
kind gods
gods tis
tis most
most ignobly
ignobly done
done to
to pluck
pluck me
me by
by the
the beard
beard regan
regan so
so white
white and
and such
such traitor
traitor gloucester
gloucester naughty
naughty lady
lady these
these hairs
hairs which
which thou
thou dost
dost ravish
ravish from
from my
my chin
chin will
will quicken
quicken and
and accuse
accuse thee
thee am
am your
your host
host with
with robbers
robbers hands
hands my
my hospitable
hospitable favours
favours you
you should
should not
not ruffle
ruffle thus
thus what
what will
will you
you do
do cornwall
cornwall come
come sir
sir what
what letters
letters had
had you
you late
late from
from france
france regan
regan be
be simple
simple answerer
answerer for
for we
we know
know the
the truth
truth cornwall
cornwall and
and what
what confederacy
confederacy have
have you
you with
with the
the traitors
traitors late
late footed
footed in
in the
the kingdom
kingdom regan
regan to
to whose
whose hands
hands have
have you
you sent
sent the
the lunatic
lunatic king
king speak
speak gloucester
gloucester have
have letter
letter guessingly
guessingly set
set down
down which
which came
came from
from one
one of
of neutral
neutral heart
heart and
and not
not from
from one
one opposed
opposed cornwall
cornwall cunning
cunning regan
regan and
and false
false cornwall
cornwall where
where hast
hast thou
thou sent
sent the
the king
king gloucester
gloucester to
to dover
dover regan
regan wherefore
wherefore to
to dover
dover wast
wast thou
thou not
not charged
charged at
at peril
peril cornwall
cornwall wherefore
wherefore to
to dover
dover let
let him
him first
first answer
answer that
that gloucester
gloucester am
am tied
tied to
to the
the stake
stake and
and must
must stand
stand the
the course
course regan
regan wherefore
wherefore to
to dover
dover sir
sir gloucester
gloucester because
because would
would not
not see
see thy
thy cruel
cruel nails
nails pluck
pluck out
out his
his poor
poor old
old eyes
eyes nor
nor thy
thy fierce
fierce sister
sister in
in his
his anointed
anointed flesh
flesh stick
stick boarish
boarish fangs
fangs the
the sea
sea with
with such
such storm
storm as
as his
his bare
bare head
head in
in hell
hell black
black night
night endured
endured would
would have
have up
up and
and the
the stelled
stelled fires
fires yet
yet poor
poor old
old heart
heart he
he holp
holp the
the heavens
heavens to
to rain
rain if
if wolves
wolves had
had at
at thy
thy gate
gate that
that stern
stern time
time thou
thou shouldst
shouldst have
have said
said good
good porter
porter turn
turn the
the key
key all
all cruels
cruels else
else subscribed
subscribed but
but shall
shall see
see the
the winged
winged vengeance
vengeance overtake
overtake such
such children
children cornwall
cornwall shalt
shalt thou
thou never
never fellows
fellows hold
hold the
the chair
chair upon
upon these
these eyes
eyes of
of thine
thine set
set my
my foot
foot gloucester
gloucester he
he that
that will
will think
think to
to live
live till
till he
he be
be old
old give
give me
me some
some help
help cruel
cruel you
you gods
gods regan
regan one
one side
side will
will mock
mock another
another the
the other
other too
too cornwall
cornwall if
if you
you see
see vengeance
vengeance first
first servant
servant hold
hold your
your hand
hand my
my lord
lord have
have served
served you
you ever
ever since
since was
was child
child but
but better
better service
service have
have never
never done
done you
you than
than now
now to
to bid
bid you
you hold
hold regan
regan how
how now
now you
you dog
dog first
first servant
servant if
if you
you did
did wear
wear beard
beard upon
upon your
your chin
chin shake
shake it
it on
on this
this quarrel
quarrel what
what do
do you
you mean
mean cornwall
cornwall my
my villain
villain they
they draw
draw and
and fight
fight first
first servant
servant nay
nay then
then come
come on
on and
and take
take the
the chance
chance of
of anger
anger regan
regan give
give me
me thy
thy sword
sword peasant
peasant stand
stand up
up thus
thus takes
takes sword
sword and
and runs
runs at
at him
him behind
behind first
first servant
servant am
am slain
slain my
my lord
lord you
you have
have one
one eye
eye left
left to
to see
see some
some mischief
mischief on
on him
him dies
dies cornwall
cornwall lest
lest it
it see
see more
more prevent
prevent it
it out
out vile
vile jelly
jelly where
where is
is thy
thy lustre
lustre now
now gloucester
gloucester all
all dark
dark and
and comfortless
comfortless my
my son
son edmund
edmund edmund
edmund enkindle
enkindle all
all the
the sparks
sparks of
of nature
nature to
to quit
quit this
this horrid
horrid act
act regan
regan out
out treacherous
treacherous villain
villain thou
thou on
on him
him that
that hates
hates thee
thee it
it was
was he
he that
that made
made the
the overture
overture of
of thy
thy treasons
treasons to
to us
us who
who is
is too
too good
good to
to pity
pity thee
thee gloucester
gloucester my
my follies
follies then
then edgar
edgar was
was abused
abused kind
kind gods
gods forgive
forgive me
me that
that and
and prosper
prosper him
him regan
regan go
go thrust
thrust him
him out
out at
at gates
gates and
and let
let him
him smell
smell his
his way
way to
to dover
dover exit
exit one
one with
with gloucester
gloucester how
how my
my lord
lord how
how look
look you
you cornwall
cornwall have
have received
received hurt
hurt follow
follow me
me lady
lady turn
turn out
out that
that eyeless
eyeless villain
villain throw
throw this
this slave
slave upon
upon the
the dunghill
dunghill regan
regan bleed
bleed apace
apace untimely
untimely comes
comes this
this hurt
hurt give
give me
me your
your arm
arm exit
exit cornwall
cornwall led
led by
by regan
regan second
second servant
servant never
never care
care what
what wickedness
wickedness do
do if
if this
this man
man come
come to
to good
good third
third servant
servant if
if she
she live
live long
long and
and in
in the
the end
end meet
meet the
the old
old course
course of
of death
death women
women will
will all
all turn
turn monsters
monsters second
second servant
servant follow
follow the
the old
old earl
earl and
and get
get the
the bedlam
bedlam to
to lead
lead him
him where
where he
he would
would his
his roguish
roguish madness
madness allows
allows itself
itself to
to any
any thing
thing third
third servant
servant go
go thou
thou fetch
fetch some
some flax
flax and
and whites
whites of
of eggs
eggs to
to apply
apply to
to his
his bleeding
bleeding face
face now
now heaven
heaven help
help him
him exeunt
exeunt severally
severally act
act iv
iv scene
scene the
the heath
heath enter
enter edgar
edgar edgar
edgar yet
yet better
better thus
thus and
and known
known to
to be
be than
than still
still and
and to
to be
be worst
worst the
the lowest
lowest and
and most
most dejected
dejected thing
thing of
of fortune
fortune stands
stands still
still in
in esperance
esperance lives
lives not
not in
in fear
fear the
the lamentable
lamentable change
change is
is from
from the
the best
best the
the worst
worst returns
returns to
to laughter
laughter welcome
welcome then
then thou
thou unsubstantial
unsubstantial air
air that
that embrace
embrace the
the wretch
wretch that
that thou
thou hast
hast blown
blown unto
unto the
the worst
worst owes
owes nothing
nothing to
to thy
thy blasts
blasts but
but who
who comes
comes here
here enter
enter gloucester
gloucester led
led by
by an
an old
old man
man my
my father
father poorly
poorly led
led world
world world
world world
world but
but that
that thy
thy strange
strange mutations
mutations make
make us
us hate
hate thee
thee lie
lie would
would not
not yield
yield to
to age
age old
old man
man my
my good
good lord
lord have
have been
been your
your tenant
tenant and
and your
your tenant
tenant these
these fourscore
fourscore years
years gloucester
gloucester away
away get
get thee
thee away
away good
good friend
friend be
be gone
gone thy
thy comforts
comforts can
can do
do me
me no
no good
good at
at all
all thee
thee they
they may
may hurt
hurt old
old man
man alack
alack sir
sir you
you cannot
cannot see
see your
your way
way gloucester
gloucester have
have no
no way
way and
and therefore
therefore want
want no
no eyes
eyes stumbled
stumbled when
when saw
saw full
full oft
oft tis
tis seen
seen our
our means
means secure
secure us
us and
and our
our mere
mere defects
defects prove
prove our
our commodities
commodities dear
dear son
son edgar
edgar the
the food
food of
of thy
thy abused
abused wrath
wrath might
might but
but live
live to
to see
see thee
thee in
in my
my touch
touch say
say had
had eyes
eyes again
again old
old man
man how
how now
now there
there edgar
edgar aside
aside gods
gods who
who can
can say
say am
am at
at the
the worst
worst am
am worse
worse than
than was
was old
old man
man tis
tis poor
poor mad
mad tom
tom edgar
edgar aside
aside and
and worse
worse may
may be
be yet
yet the
the worst
worst is
is not
not so
so long
long as
as we
we can
can say
say this
this is
is the
the worst
worst old
old man
man fellow
fellow where
where goest
goest gloucester
gloucester is
is it
it beggar
beggar man
man old
old man
man madman
madman and
and beggar
beggar too
too gloucester
gloucester he
he has
has some
some reason
reason else
else he
he could
could not
not beg
beg the
the last
last storm
storm such
such fellow
fellow saw
saw which
which made
made me
me think
think man
man worm
worm my
my son
son came
came then
then into
into my
my mind
mind and
and yet
yet my
my mind
mind was
was then
then scarce
scarce friends
friends with
with him
him have
have heard
heard more
more since
since as
as flies
flies to
to wanton
wanton boys
boys are
are we
we to
to the
the gods
gods they
they kill
kill us
us for
for their
their sport
sport edgar
edgar aside
aside how
how should
should this
this be
be bad
bad is
is the
the trade
trade that
that must
must play
play fool
fool to
to sorrow
sorrow angering
angering itself
itself and
and others
others bless
bless thee
thee master
master gloucester
gloucester is
is that
that the
the naked
naked fellow
fellow old
old man
man ay
ay my
my lord
lord gloucester
gloucester then
then prithee
prithee get
get thee
thee gone
gone if
if for
for my
my sake
sake thou
thou wilt
wilt us
us hence
hence mile
mile or
or twain
twain the
the way
way toward
toward dover
dover do
do it
it for
for ancient
ancient love
love and
and bring
bring some
some covering
covering for
for this
this naked
naked soul
soul who
who entreat
entreat to
to lead
lead me
me old
old man
man alack
alack sir
sir he
he is
is mad
mad gloucester
gloucester tis
tis the
the times
times plague
plague when
when madmen
madmen lead
lead the
the blind
blind do
do as
as bid
bid thee
thee or
or rather
rather do
do thy
thy pleasure
pleasure above
above the
the rest
rest be
be gone
gone old
old man
man bring
bring him
him the
the best
best parel
parel that
that have
have come
come what
what will
will exit
exit gloucester
gloucester sirrah
sirrah naked
naked fellow
fellow edgar
edgar poor
poor cold
cold aside
aside cannot
cannot daub
daub it
it further
further gloucester
gloucester come
come hither
hither fellow
fellow edgar
edgar aside
aside and
and yet
yet must
must bless
bless thy
thy sweet
sweet eyes
eyes they
they bleed
bleed gloucester
gloucester thou
thou the
the way
way to
to dover
dover edgar
edgar both
both stile
stile and
and gate
gate horse
horse way
way and
and foot
foot path
path poor
poor tom
tom hath
hath been
been scared
scared out
out of
of his
his good
good wits
wits bless
bless thee
thee good
good son
son from
from the
the foul
foul fiend
fiend five
five fiends
fiends have
have been
been in
in poor
poor tom
tom at
at once
once of
of lust
lust as
as obidicut
obidicut hobbididence
hobbididence prince
prince of
of dumbness
dumbness mahu
